dataset,channel,window_id,feat_abs_mean,feat_band_energy_1,feat_band_energy_2,feat_band_energy_3,feat_band_energy_4,feat_clearance_factor,feat_crest_factor,feat_impulse_factor,feat_kurtosis,feat_mean,feat_p2p,feat_peak,feat_peak_freq,feat_rms,feat_root_amplitude,feat_shape_factor,feat_skewness,feat_spec_centroid,feat_spec_flatness,feat_spec_kurtosis,feat_spec_skewness,feat_spec_spread,feat_std,feat_variance,label,condition,fs
MFPT,acc,0,0.9942054603076171,0.19118297840779314,0.39255892706003437,0.32457065673007474,0.09168015895204319,24.557863263637632,9.200025189051729,17.342089425525057,20.96845573243577,-0.22333640313964842,32.2209,17.2416,28419.421875,1.8740818253973863,0.7020806254560963,1.8850045591356204,-0.3062099848704937,21030.604371186542,0.3786838562160993,11.573907561274346,3.0893089305530785,9604.471635097261,1.860726615953414,3.4623035393174435,inner_race,050lbs,97656.0
MFPT,acc,1,0.9361399344433594,0.5890823487497353,0.17700101434886814,0.18125294183880297,0.05264579072422049,23.61118483989995,9.299012570778284,16.85122001485822,17.223969989731017,-0.24077624278320311,27.8245,15.7751,9250.6171875,1.6964274303244327,0.6681197960613164,1.8121515469085825,0.01216458428575611,14731.223141419303,0.37777625526350467,45.41514996746891,5.881764992247662,10790.800979899548,1.6792536518550023,2.8198928272683617,inner_race,050lbs,97656.0
MFPT,acc,2,0.9579902843911132,0.5529345168300612,0.24231335482862149,0.1492276610121443,0.05551096154186681,22.85000357423654,9.230765510852551,16.46686846101624,16.653405433779767,-0.23511837419580078,27.8245,15.7751,9059.8828125,1.7089698553660926,0.6903762596250306,1.7839114688436457,-0.014931717326040385,14908.653622751212,0.4077343296666779,48.55499997040435,5.978663094901936,10643.646953550095,1.6927189124794249,2.8652973166655267,inner_race,050lbs,97656.0
MFPT,acc,3,0.9131891747036132,0.7324875442108347,0.09078257702215738,0.14311573158015417,0.03360187904220888,28.40105412124261,11.510711309673304,20.73721472459005,27.732080217667537,-0.21735201500634765,33.4396,18.937,9155.25,1.6451633170650224,0.6667710261442742,1.8015580589848543,0.7949471558142861,11631.669995461698,0.29639024127468727,29.98054321804016,4.878334695721383,10319.97090995227,1.6307422976635726,2.6593204413890676,inner_race,050lbs,97656.0
MFPT,acc,4,0.9913765640537109,0.7532308440165236,0.07940070864961814,0.1256821770271545,0.04166008521558487,27.299503150848672,9.7377050872534,19.16083220923392,27.631236093225315,-0.22729957367285156,35.9598,18.9956,9155.25,1.9507265654271182,0.6958221874968253,1.9676948559795,0.5116069632101812,11355.226817525512,0.3000344887777114,33.04565294800799,5.142499947406151,10465.699518875605,1.9374387827415918,3.753669036871221,inner_race,050lbs,97656.0
MFPT,acc,5,1.0080566107841795,0.3667401913842018,0.5124351908292055,0.08900710779943374,0.03173366520380728,26.41580032080887,9.896214195275267,18.843782974869924,22.95479086834691,-0.21978660820214843,35.9598,18.9956,18405.8671875,1.9194814931419975,0.7190999238829172,1.9041405736616412,0.3376663662287379,15549.950422350676,0.32479579094029154,18.680034177017536,3.9942561937486696,8910.075316292206,1.9068568507807888,3.636103049369628,inner_race,050lbs,97656.0
MFPT,acc,6,0.9409556942695312,0.600822866992385,0.13501011130251106,0.22751122059412515,0.03659062183336947,19.039272474248605,7.794347815804991,13.811914927715245,15.910756513960376,-0.21365448587695313,25.2547,12.9964,8964.515625,1.6674134009835366,0.6826101164095509,1.772042415108565,0.43320571216009685,14037.001969702525,0.3594438553832861,12.231146564168856,3.0127783261036343,11220.750046261861,1.6536684100641639,2.7346192104441394,inner_race,050lbs,97656.0
MFPT,acc,7,0.9393521444970703,0.21880150144782112,0.3106444926961833,0.4298282456909706,0.040707467008389495,24.153975386809247,9.562952885751416,17.32640958488892,18.41143257303195,-0.2262186393310547,28.5972,16.2756,28514.7890625,1.7019429243712239,0.6738269679983315,1.8118263042689333,0.3612575531683814,20673.445991489905,0.41514634130203926,3.6806680899661615,2.0351267384235885,9425.451789609586,1.6868416775253332,2.84543484503648,inner_race,050lbs,97656.0
MFPT,acc,8,0.9158960532958984,0.3452576068523457,0.21366285858516193,0.4091960985874232,0.03182491913830388,24.7521993357245,9.710386933269742,17.770138807162045,19.94392686449847,-0.2267175312841797,28.5972,16.2756,8964.515625,1.676102107140192,0.6575415695085186,1.830013461799135,0.3601410167673665,18811.40132779373,0.3755295482707198,7.80204566219191,2.7346920885034787,10353.581455258922,1.6606978757643422,2.7579174345681987,inner_race,050lbs,97656.0
MFPT,acc,9,0.9281684695078125,0.41853379439857175,0.3853435660525823,0.1708058407900366,0.025311084831072472,21.885637776483804,8.893589068902594,15.78646601491419,17.47038559160277,-0.21442904535742185,27.363599999999998,14.6525,9155.25,1.6475350824600234,0.6695029932252723,1.7750388389444811,0.6134434400127023,15959.601510999446,0.344670274362678,14.046421415553166,3.560959197590534,8786.588619416772,1.6335213596533291,2.668392032443661,inner_race,050lbs,97656.0
