dataset,channel,window_id,feat_abs_mean,feat_band_energy_1,feat_band_energy_2,feat_band_energy_3,feat_band_energy_4,feat_clearance_factor,feat_crest_factor,feat_impulse_factor,feat_kurtosis,feat_mean,feat_p2p,feat_peak,feat_peak_freq,feat_rms,feat_root_amplitude,feat_shape_factor,feat_skewness,feat_spec_centroid,feat_spec_flatness,feat_spec_kurtosis,feat_spec_skewness,feat_spec_spread,feat_std,feat_variance,label,condition,fs
HUST,DE,0,0.5331695469920752,0.10610966528155642,0.5172310693098064,0.2305967523787075,0.14571985474751184,8.410076651021699,5.472181654591411,7.063816427564982,1.6745395876106297,-0.0023101120233056617,7.42252555884,3.76621180472,3992.6953125,0.6882468533477824,0.4478213411125642,1.2908592721219545,-0.026033739507086425,5857.582414786488,0.6189520875436305,32.27708949622044,4.936005472582835,2737.6681585879924,0.6882429763721265,0.47367839452556354,ball,HUST_500,24930.0
HUST,DE,1,0.5308578285543115,0.08774567023986013,0.5067575654434179,0.26852751443764955,0.13676639821784392,8.424259082068994,5.500847222853762,7.094577120538184,1.7617660988814672,-0.0056917696530029305,7.42252555884,3.76621180472,3992.6953125,0.6846603172458482,0.44706742373775854,1.2897244430027301,0.003425880662141706,5991.9306322920265,0.6116600231500737,98.22995081366568,8.062215035370045,2683.2632011901537,0.6846366582132472,0.46872735376940255,ball,HUST_500,24930.0
HUST,DE,2,0.5127059522714209,0.0553739228657203,0.5260244462494947,0.2639616736269384,0.15408683632844522,6.557798207902244,4.458013107395712,5.589230298857475,0.2746843084116568,-0.00595852751490723,5.37433422631,2.8656316428400004,3992.6953125,0.6428046696601233,0.4369807596987159,1.2537491847175388,0.00357505327732375,6178.855346918946,0.5445540381445848,122.63742971826552,9.488752094740176,2582.235597616929,0.6427770525514381,0.4131623392867143,ball,HUST_500,24930.0
HUST,DE,3,0.5003493544094678,0.06110855937515605,0.48022105746410987,0.286904423959542,0.17106283232258315,6.74456560746216,4.573817189477717,5.727261597493481,0.1888985725153085,-0.0028920295909619165,5.37433422631,2.8656316428400004,3992.6953125,0.6265295537898895,0.42488009007866673,1.2521841954394937,0.001120685319717732,6294.224445039323,0.5565646039754816,86.7948246143254,7.622967297085705,2611.9611304565797,0.626522879021192,0.3925309179370031,ball,HUST_500,24930.0
HUST,DE,4,0.5131732926671924,0.08485625578155537,0.48561201552128636,0.2633251760120102,0.16617181850785992,8.436239949633958,5.677738914375104,7.142727710319786,0.7559792317247069,-0.0018802226825244146,6.69535664161,3.66545709773,3992.6953125,0.6455839468859097,0.4344894312648186,1.2580232761734729,-0.0607682033464069,6112.498456958581,0.6265047815842062,115.6934788295312,9.053167416158196,2729.0509829731204,0.6455812088648903,0.41677509723945316,ball,HUST_500,24930.0
HUST,DE,5,0.5555187174425977,0.09659461244962829,0.543687967427571,0.24509667060915516,0.11456550088489663,17.601771395711296,10.645696066792755,14.721777661839203,17.59937757449745,-0.004448482265898437,16.29575551562,8.17822304518,3992.6953125,0.7682187236859435,0.4646250005935561,1.3828853998341184,0.28678117534594855,5710.290899925262,0.5934298383754676,97.37698910153459,8.225785098512912,2557.547004615787,0.7682058437861495,0.59014021842719,ball,HUST_500,24930.0
HUST,DE,6,0.5444507660463282,0.09980913584272291,0.5927053811090995,0.19977573522886585,0.10719955673411383,17.97144947877474,10.865877622345819,15.02105159033627,18.768187480229333,-0.005194150475009762,16.29575551562,8.17822304518,3992.6953125,0.752651863882709,0.4550675255682034,1.382405739546089,0.3569416733480298,5555.505396238462,0.5697611566702927,40.77571430712452,5.284898096866878,2513.9047676160217,0.7526339409081675,0.566457849006959,ball,HUST_500,24930.0
HUST,DE,7,0.520094583191045,0.07293666577835575,0.5200374088853547,0.2697891480589356,0.1367010168943656,6.311031015545492,4.2619886307581325,5.352056729665105,0.3054373137729933,-0.003967494151962887,5.4427964614099995,2.78357571403,3992.6953125,0.6531166446436182,0.441065129797877,1.2557651353267616,0.06128948480634314,6055.17794580806,0.5811162980410876,123.80610635937389,9.259154769276822,2577.336367536393,0.6531045938444258,0.4265456105006924,ball,HUST_500,24930.0
HUST,DE,8,0.5111938787735596,0.084307247141855,0.5072621286428448,0.25795253341349395,0.15037350435328392,6.464228287387275,4.312416299472106,5.445244611903937,0.3095769841182112,-0.002443845186694334,5.4427964614099995,2.78357571403,3992.6953125,0.6454793602303064,0.43061222318852715,1.2626899245721024,0.04556739035434713,6063.303852454381,0.5693561466113589,97.8088967626503,8.207835451498314,2700.193209834703,0.6454747339005835,0.41663763210402904,ball,HUST_500,24930.0
HUST,DE,9,0.5174158124937158,0.06585347841734777,0.5298660668927034,0.2452220228781565,0.1589472032664625,6.1130056167114235,4.083126580124469,5.159562926466272,0.27219857349842247,-0.005560054721479491,5.22994170286,2.6696394437100004,3992.6953125,0.6538223567951742,0.43671470486005703,1.2636304129246438,-0.039320854655216265,6114.101759565687,0.5581306753630675,146.98162432182306,10.495442328702405,2663.8023337505006,0.653798715230223,0.4274527600366903,ball,HUST_500,24930.0
